,alignment position,genomic position,edited or not,positional entropy,average score difference
Pl_psbD,270,241,0,1.00,0
Pl_psbD,271,242,0,1.00,0
Pl_psbD,272,243,0,0.89,0
Pl_psbD,273,244,0,0.95,0
Pl_psbD,274,245,0,0.95,0
Pl_psbD,275,246,0,1.00,0
Pl_psbD,276,247,0,1.00,0
Pl_psbD,277,248,0,0.87,0
Pl_psbD,278,249,0,0.85,0
Pl_psbD,279,250,0,0.84,0
Pl_psbD,280,251,0,0.77,0
Pl_psbD,281,252,0,1.00,0
Pl_psbD,282,253,1,1.00,0.00
Pl_psbD,283,254,0,0.95,0
Pl_psbD,284,255,0,1.00,0
Pl_psbD,285,256,0,1.00,0
Pl_psbD,286,257,0,0.77,0
Pl_psbD,287,258,0,1.00,0
Pl_psbD,288,259,0,0.95,0
Pl_psbD,289,260,0,1.00,0
Pl_psbD,290,261,0,0.77,0
Pl_psbD,291,262,0,1.00,0
Pl_psbD,292,263,0,1.00,0
Pl_psbD,293,264,0,1.00,0
Pl_psbD,294,265,0,1.00,0
Pl_psbD,295,266,0,0.95,0
Pl_psbD,296,267,0,1.00,0
Pl_psbD,297,268,0,1.00,0
Pl_psbD,298,269,0,1.00,0
Pl_psbD,299,270,0,1.00,0
Pl_psbD,300,271,0,1.00,0
Pl_psbD,301,272,0,1.00,0
Pl_psbD,302,273,0,0.95,0
Pl_psbD,303,274,0,1.00,0
Pl_psbD,304,275,0,1.00,0
Pl_psbD,305,276,0,1.00,0
Pl_psbD,306,277,0,0.92,0
Pl_psbD,307,278,0,1.00,0
Pl_psbD,308,279,0,1.00,0
Pl_psbD,309,280,0,0.95,0
Pl_psbD,310,281,0,1.00,0
Pl_psbD,311,282,0,1.00,0
Pl_psbD,312,283,0,1.00,0
Pl_psbD,313,284,0,1.00,0
Pl_psbD,314,285,0,1.00,0
Pl_psbD,315,286,0,1.00,0
Pl_psbD,316,287,0,1.00,0
Pl_psbD,317,288,0,1.00,0
Pl_psbD,318,289,0,1.00,0
Pl_psbD,319,290,0,1.00,0
Pl_psbD,320,291,0,1.00,0
Pl_psbD,321,292,0,0.92,0
Pl_psbD,322,293,0,1.00,0
Pl_psbD,323,294,0,0.95,0
Pl_psbD,324,295,0,1.00,0
Pl_psbD,325,296,0,1.00,0
Pl_psbD,326,297,0,0.92,0
Pl_psbD,327,298,0,0.79,0
Pl_psbD,328,299,0,1.00,0
Pl_psbD,329,300,0,0.82,0
Pl_psbD,330,301,0,1.00,0
Pl_psbD,331,302,0,0.77,0
Pl_psbD,332,303,0,1.00,0
Pl_psbD,333,304,0,0.83,0
Pl_psbD,334,305,1,0.68,3.27
Pl_psbD,335,306,0,1.00,0
Pl_psbD,336,307,0,0.79,0
Pl_psbD,337,308,0,0.95,0
Pl_psbD,338,309,0,1.00,0
Pl_psbD,339,310,0,1.00,0
Pl_psbD,340,311,0,0.95,0
Pl_psbD,341,312,0,0.90,0
Pl_psbD,342,313,0,1.00,0
Pl_psbD,343,314,0,1.00,0
Pl_psbD,344,315,0,1.00,0
Pl_psbD,345,316,0,1.00,0
Pl_psbD,346,317,0,1.00,0
Pl_psbD,347,318,0,1.00,0
Pl_psbD,348,319,0,1.00,0
Pl_psbD,349,320,0,0.95,0
Pl_psbD,350,321,0,1.00,0
Pl_psbD,351,322,0,1.00,0
Pl_psbD,352,323,0,1.00,0
Pl_psbD,353,324,0,0.85,0
Pl_psbD,354,325,0,0.95,0
Pl_psbD,355,326,1,1.00,4.00
Pl_psbD,356,327,1,1.00,4.00
Pl_psbD,357,328,0,1.00,0
Pl_psbD,358,329,0,1.00,0
Pl_psbD,359,330,0,1.00,0
Pl_psbD,360,331,0,1.00,0
Pl_psbD,361,332,0,1.00,0
Pl_psbD,362,333,0,1.00,0
Pl_psbD,363,334,0,1.00,0
Pl_psbD,364,335,0,1.00,0
Pl_psbD,365,336,0,1.00,0
Pl_psbD,366,337,0,1.00,0
Pl_psbD,367,338,0,1.00,0
Pl_psbD,368,339,0,1.00,0
Pl_psbD,369,340,0,0.75,0
Pl_psbD,370,341,0,1.00,0
Pl_psbD,371,342,0,1.00,0
Pl_psbD,372,343,0,1.00,0
Pl_psbD,373,344,0,1.00,0
Pl_psbD,374,345,0,1.00,0
Pl_psbD,375,346,0,1.00,0
Pl_psbD,376,347,0,1.00,0
Pl_psbD,377,348,0,0.76,0
Pl_psbD,378,349,0,1.00,0
Pl_psbD,379,350,0,0.95,0
Pl_psbD,380,351,0,1.00,0
Pl_psbD,381,352,0,0.85,0
Pl_psbD,382,353,0,1.00,0
Pl_psbD,383,354,0,1.00,0
Pl_psbD,384,355,0,1.00,0
Pl_psbD,385,356,0,1.00,0
Pl_psbD,386,357,0,1.00,0
Pl_psbD,387,358,0,1.00,0
Pl_psbD,388,359,0,0.95,0
Pl_psbD,389,360,0,0.87,0
Pl_psbD,390,361,0,0.73,0
Pl_psbD,391,362,0,1.00,0
Pl_psbD,392,363,0,0.95,0
Pl_psbD,393,364,0,1.00,0
Pl_psbD,394,365,0,1.00,0
Pl_psbD,395,366,0,1.00,0
Pl_psbD,396,367,0,1.00,0
Pl_psbD,397,368,0,1.00,0
Pl_psbD,398,369,0,1.00,0
Pl_psbD,399,370,0,1.00,0
Pl_psbD,400,371,0,1.00,0
Pl_psbD,401,372,0,1.00,0
Pl_psbD,402,373,0,1.00,0
Pl_psbE,8,1,1,0.95,1.11
Pl_psbE,9,2,0,0.89,0
Pl_psbE,10,3,0,0.95,0
Pl_psbE,11,4,0,0.89,0
Pl_psbE,12,5,0,1.00,0
Pl_psbE,13,6,0,1.00,0
Pl_psbE,14,7,0,0.91,0
Pl_psbE,15,8,0,1.00,0
Pl_psbE,16,9,0,0.76,0
Pl_psbE,17,10,0,0.95,0
Pl_psbE,18,11,0,1.00,0
Pl_psbE,19,12,0,0.80,0
Pl_psbE,20,13,0,0.95,0
Pl_psbE,21,14,0,0.95,0
Pl_psbE,22,15,0,0.68,0
Pl_psbE,23,16,0,1.00,0
Pl_psbE,24,17,0,1.00,0
Pl_psbE,25,18,0,1.00,0
Pl_psbE,26,19,0,0.73,0
Pl_psbE,27,20,0,1.00,0
Pl_psbE,28,21,0,1.00,0
Pl_psbE,29,22,0,0.81,0
Pl_psbE,30,23,0,0.88,0
Pl_psbE,31,24,0,1.00,0
Pl_psbE,32,25,0,0.95,0
Pl_psbE,33,26,0,1.00,0
Pl_psbE,34,27,0,0.80,0
Pl_psbE,35,28,0,1.00,0
Pl_psbE,36,29,0,1.00,0
Pl_psbE,37,30,0,0.70,0
Pl_psbE,38,31,0,0.78,0
Pl_psbE,39,32,0,1.00,0
Pl_psbE,40,33,0,0.83,0
Pl_psbE,41,34,0,0.91,0
Pl_psbE,42,35,0,1.00,0
Pl_psbE,43,36,0,0.76,0
Pl_psbE,44,37,0,0.81,0
Pl_psbE,45,38,0,0.95,0
Pl_psbE,46,39,0,1.00,0
Pl_psbE,47,40,0,1.00,0
Pl_psbE,48,41,0,0.95,0
Pl_psbE,49,42,0,1.00,0
Pl_psbE,50,43,0,0.95,0
Pl_psbE,51,44,1,0.71,2.52
Pl_psbE,52,45,0,1.00,0
Pl_psbE,53,46,0,1.00,0
Pl_psbE,54,47,0,0.86,0
Pl_psbE,55,48,0,1.00,0
Pl_psbE,56,49,0,0.95,0
Pl_psbE,57,50,0,0.91,0
Pl_psbE,58,51,0,0.84,0
Pl_psbE,59,52,0,0.89,0
Pl_psbE,60,53,0,0.95,0
Pl_psbE,61,54,0,1.00,0
Pl_psbE,62,55,0,0.76,0
Pl_psbE,63,56,0,0.66,0
Pl_psbE,64,57,0,0.73,0
Pl_psbE,67,58,0,0.80,0
Pl_psbE,68,59,0,0.69,0
Pl_psbE,69,60,0,0.95,0
Pl_psbE,70,61,0,0.91,0
Pl_psbE,71,62,0,0.77,0
Pl_psbE,72,63,0,0.83,0
Pl_psbE,73,64,0,0.84,0
Pl_psbE,74,65,0,1.00,0
Pl_psbE,75,66,0,0.95,0
Pl_psbE,76,67,0,0.69,0
Pl_psbE,77,68,0,0.76,0
Pl_psbE,78,69,0,0.76,0
Pl_psbE,79,70,0,0.71,0
Pl_psbE,80,71,1,0.82,0.96
Pl_psbE,81,72,0,0.86,0
